NAME,YEAR,MONTH,DAY,PERIOD,BAND,VALUE
SAN_ISIDRO_2-TG+TV-FSTVU_GN_A,2026,5,9,1,1,0
SAN_ISIDRO_2-TG+TV-FSTVU_GN_B,2026,5,9,1,1,0
SAN_ISIDRO_2-TG+TV-FSTVU_GN_C,2026,5,9,1,1,0
SAN_ISIDRO_2-TG+TV-FSTVU_GN_D,2026,5,9,1,1,0
SAN_ISIDRO_2-TG+TV-FSTVU_GN_E,2026,5,9,1,1,0
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_A,2026,5,9,1,1,0
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_B,2026,5,9,1,1,0
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_C,2026,5,9,1,1,0
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_D,2026,5,9,1,1,0
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_E,2026,5,9,1,1,0
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_F,2026,5,9,1,1,0
SAN_ISIDRO_2-TG+TV-FSTVU_GNL_INF,2026,5,9,1,1,0
NEHUENCO_1-FA_GN_A,2026,5,9,1,1,0
NEHUENCO_1-FA_GN_B,2026,5,9,1,1,0
NEHUENCO_1-FA_GN_C,2026,5,9,1,1,0
NEHUENCO_1-FA_GN_D,2026,5,9,1,1,0
NEHUENCO_1-FA_GNL_A,2026,5,9,1,1,0
NEHUENCO_1-FA_GNL_B,2026,5,9,1,1,0
NEHUENCO_1-FA_GNL_C,2026,5,9,1,1,0
NEHUENCO_1-FA_GNL_D,2026,5,9,1,1,0
NEHUENCO_1-FA_GNL_E,2026,5,9,1,1,0
NEHUENCO_1-FA_GNL_F,2026,5,9,1,1,0
NEHUENCO_1-FA_GNL_G,2026,5,9,1,1,0
NEHUENCO_1-TG_GN_A,2026,5,9,1,1,0
NEHUENCO_1-TG_GN_B,2026,5,9,1,1,0
NEHUENCO_1-TG_GN_C,2026,5,9,1,1,0
NEHUENCO_1-TG_GN_D,2026,5,9,1,1,0
NEHUENCO_1-TG_GNL_A,2026,5,9,1,1,0
NEHUENCO_1-TG_GNL_B,2026,5,9,1,1,0
NEHUENCO_1-TG_GNL_C,2026,5,9,1,1,0
NEHUENCO_1-TG_GNL_D,2026,5,9,1,1,0
NEHUENCO_1-TG_GNL_E,2026,5,9,1,1,0
NEHUENCO_1-TG_GNL_F,2026,5,9,1,1,0
NEHUENCO_1-TG_GNL_G,2026,5,9,1,1,0
NEHUENCO_1-TG_GNL_INF,2026,5,9,1,1,0
NEHUENCO_1-TG+TV_DIE,2026,5,9,1,1,0
NEHUENCO_1-TG+TV_GN_A,2026,5,9,1,1,0
NEHUENCO_1-TG+TV_GN_B,2026,5,9,1,1,0
NEHUENCO_1-TG+TV_GN_C,2026,5,9,1,1,0
NEHUENCO_1-TG+TV_GN_D,2026,5,9,1,1,0
NEHUENCO_1-TG+TV_GNL_A,2026,5,9,1,1,0
NEHUENCO_1-TG+TV_GNL_B,2026,5,9,1,1,0
NEHUENCO_1-TG+TV_GNL_C,2026,5,9,1,1,0
NEHUENCO_1-TG+TV_GNL_D,2026,5,9,1,1,0
NEHUENCO_1-TG+TV_GNL_E,2026,5,9,1,1,0
NEHUENCO_1-TG+TV_GNL_F,2026,5,9,1,1,0
NEHUENCO_1-TG+TV_GNL_G,2026,5,9,1,1,0
NEHUENCO_1-TG+TV_GNL_INF,2026,5,9,1,1,0
NEHUENCO_2-TG_GN_A,2026,5,9,1,1,0
NEHUENCO_2-TG_GN_B,2026,5,9,1,1,0
NEHUENCO_2-TG_GN_C,2026,5,9,1,1,0
NEHUENCO_2-TG_GN_D,2026,5,9,1,1,0
NEHUENCO_2-TG_GNL_A,2026,5,9,1,1,0
NEHUENCO_2-TG_GNL_B,2026,5,9,1,1,0
NEHUENCO_2-TG_GNL_C,2026,5,9,1,1,0
NEHUENCO_2-TG_GNL_D,2026,5,9,1,1,0
NEHUENCO_2-TG_GNL_E,2026,5,9,1,1,0
NEHUENCO_2-TG_GNL_F,2026,5,9,1,1,0
NEHUENCO_2-TG_GNL_G,2026,5,9,1,1,0
NEHUENCO_2-TG_GNL_INF,2026,5,9,1,1,0
NEHUENCO_2-TG+TV_DIE,2026,5,9,1,1,0
NEHUENCO_2-TG+TV_GN_A,2026,5,9,1,1,0
NEHUENCO_2-TG+TV_GN_B,2026,5,9,1,1,0
NEHUENCO_2-TG+TV_GN_C,2026,5,9,1,1,0
NEHUENCO_2-TG+TV_GN_D,2026,5,9,1,1,0
NEHUENCO_2-TG+TV_GNL_A,2026,5,9,1,1,0
NEHUENCO_2-TG+TV_GNL_B,2026,5,9,1,1,0
NEHUENCO_2-TG+TV_GNL_C,2026,5,9,1,1,261.326
NEHUENCO_2-TG+TV_GNL_D,2026,5,9,1,1,0
NEHUENCO_2-TG+TV_GNL_E,2026,5,9,1,1,0
NEHUENCO_2-TG+TV_GNL_F,2026,5,9,1,1,0
NEHUENCO_2-TG+TV_GNL_G,2026,5,9,1,1,0
NEHUENCO_2-TG+TV_GNL_INF,2026,5,9,1,1,0
NEHUENCO_9B_DIE,2026,5,9,1,1,0
NEHUENCO_9B_GN_A,2026,5,9,1,1,0
NEHUENCO_9B_GN_B,2026,5,9,1,1,0
NEHUENCO_9B_GN_C,2026,5,9,1,1,0
NEHUENCO_9B_GN_D,2026,5,9,1,1,0
NEHUENCO_9B_GNL_A,2026,5,9,1,1,0
NEHUENCO_9B_GNL_B,2026,5,9,1,1,0
NEHUENCO_9B_GNL_C,2026,5,9,1,1,0
NEHUENCO_9B_GNL_D,2026,5,9,1,1,0
NEHUENCO_9B_GNL_E,2026,5,9,1,1,0
NEHUENCO_9B_GNL_F,2026,5,9,1,1,0
NEHUENCO_9B_GNL_G,2026,5,9,1,1,0
NEHUENCO_9B_GNL_INF,2026,5,9,1,1,0
COLMITO_DIE,2026,5,9,1,1,0
COLMITO_GN_A,2026,5,9,1,1,0
COLMITO_GNL_A,2026,5,9,1,1,0
COLMITO_GNL_INF,2026,5,9,1,1,0
CONCON,2026,5,9,1,1,0
ENAP_ACONCAGUA,2026,5,9,1,1,26.3
PLACILLA,2026,5,9,1,1,0
EL_TOTORAL,2026,5,9,1,1,0
LAS_VEGAS,2026,5,9,1,1,0
LOS_VIENTOS,2026,5,9,1,1,0
LOS_VIENTOS_GN_A,2026,5,9,1,1,0
LOS_VIENTOS_GN_B,2026,5,9,1,1,0
LOS_VIENTOS_GN_C,2026,5,9,1,1,0
LOS_VIENTOS_GN_D,2026,5,9,1,1,0
LOS_VIENTOS_GNL_A,2026,5,9,1,1,0
LOS_VIENTOS_GNL_B,2026,5,9,1,1,0
LOS_VIENTOS_GNL_C,2026,5,9,1,1,0
LOS_VIENTOS_GNL_D,2026,5,9,1,1,0
LOS_VIENTOS_GNL_E,2026,5,9,1,1,0
LOS_VIENTOS-CNAVIA,2026,5,9,1,1,0
LOS_VIENTOS-CNAVIA_GN_A,2026,5,9,1,1,0
LOS_VIENTOS-CNAVIA_GN_B,2026,5,9,1,1,0
LOS_VIENTOS-CNAVIA_GN_C,2026,5,9,1,1,0
LOS_VIENTOS-CNAVIA_GN_D,2026,5,9,1,1,0
LOS_VIENTOS-CNAVIA_GNL_A,2026,5,9,1,1,0
LOS_VIENTOS-CNAVIA_GNL_B,2026,5,9,1,1,0
LOS_VIENTOS-CNAVIA_GNL_C,2026,5,9,1,1,0
LOS_VIENTOS-CNAVIA_GNL_D,2026,5,9,1,1,0
LOS_VIENTOS-CNAVIA_GNL_E,2026,5,9,1,1,0
LOMA_LOS_COLORADOS_2,2026,5,9,1,1,19.8205
NUEVA_RENCA-TG+TV_DIE,2026,5,9,1,1,0
NUEVA_RENCA-TG+TV_GN_A,2026,5,9,1,1,289.298
NUEVA_RENCA-TG+TV_GN_B,2026,5,9,1,1,0
NUEVA_RENCA-TG+TV_GN_C,2026,5,9,1,1,0
NUEVA_RENCA-TG+TV_GN_D,2026,5,9,1,1,0
NUEVA_RENCA-TG+TV_GNL_A,2026,5,9,1,1,0
NUEVA_RENCA-TG+TV_GNL_B,2026,5,9,1,1,0
NUEVA_RENCA-TG+TV_GNL_C,2026,5,9,1,1,0
NUEVA_RENCA-TG+TV_GNL_D,2026,5,9,1,1,0
NUEVA_RENCA-TG+TV_GNL_E,2026,5,9,1,1,0
NUEVA_RENCA-TG+TV_GNL_F,2026,5,9,1,1,0
NUEVA_RENCA-TG+TV_GNL_INF,2026,5,9,1,1,0
NUEVA_RENCA-TG+TV_GNL_P,2026,5,9,1,1,0
NUEVA_RENCA-FA_GLP,2026,5,9,1,1,0
NUEVA_RENCA-FA_GN_A,2026,5,9,1,1,0
NUEVA_RENCA-FA_GN_B,2026,5,9,1,1,0
NUEVA_RENCA-FA_GN_C,2026,5,9,1,1,0
NUEVA_RENCA-FA_GN_D,2026,5,9,1,1,0
NUEVA_RENCA-FA_GNL_A,2026,5,9,1,1,0
NUEVA_RENCA-FA_GNL_B,2026,5,9,1,1,0
NUEVA_RENCA-FA_GNL_C,2026,5,9,1,1,0
NUEVA_RENCA-FA_GNL_D,2026,5,9,1,1,0
NUEVA_RENCA-FA_GNL_E,2026,5,9,1,1,0
NUEVA_RENCA-FA_GNL_INF,2026,5,9,1,1,0
NUEVA_RENCA-FA_GNL_P,2026,5,9,1,1,0
CMPC_CORDILLERA_GN_A,2026,5,9,1,1,0
CMPC_CORDILLERA_GNL_A,2026,5,9,1,1,0
CMPC_CORDILLERA_GNL_B,2026,5,9,1,1,0
SANTA_MARTA,2026,5,9,1,1,14.175
CANDELARIA_1_DIE,2026,5,9,1,1,0
CANDELARIA_1_GN_A,2026,5,9,1,1,0
CANDELARIA_1_GN_B,2026,5,9,1,1,0
CANDELARIA_1_GN_C,2026,5,9,1,1,0
CANDELARIA_1_GN_D,2026,5,9,1,1,0
CANDELARIA_1_GNL_A,2026,5,9,1,1,0
CANDELARIA_1_GNL_B,2026,5,9,1,1,0
CANDELARIA_1_GNL_C,2026,5,9,1,1,0
CANDELARIA_1_GNL_D,2026,5,9,1,1,0
CANDELARIA_1_GNL_E,2026,5,9,1,1,0
CANDELARIA_1_GNL_F,2026,5,9,1,1,0
CANDELARIA_1_GNL_G,2026,5,9,1,1,0
CANDELARIA_1_GNL_INF,2026,5,9,1,1,0
CANDELARIA_2_DIE,2026,5,9,1,1,0
CANDELARIA_2_GN_A,2026,5,9,1,1,0
CANDELARIA_2_GN_B,2026,5,9,1,1,0
CANDELARIA_2_GN_C,2026,5,9,1,1,0
CANDELARIA_2_GN_D,2026,5,9,1,1,0
CANDELARIA_2_GNL_A,2026,5,9,1,1,0
CANDELARIA_2_GNL_B,2026,5,9,1,1,0
CANDELARIA_2_GNL_C,2026,5,9,1,1,0
CANDELARIA_2_GNL_D,2026,5,9,1,1,0
CANDELARIA_2_GNL_E,2026,5,9,1,1,0
CANDELARIA_2_GNL_F,2026,5,9,1,1,0
CANDELARIA_2_GNL_G,2026,5,9,1,1,0
CANDELARIA_2_GNL_INF,2026,5,9,1,1,0
ENERGIA_PACIFICO,2026,5,9,1,1,14.3052
ESPERANZA_DS1,2026,5,9,1,1,0
ESPERANZA_DS2,2026,5,9,1,1,0
ESPERANZA_TG1,2026,5,9,1,1,0
TENO,2026,5,9,1,1,0
TENO_GAS_GLP,2026,5,9,1,1,0.422
CEMENTOS_BIOBIO_DIE,2026,5,9,1,1,0
CEMENTOS_BIOBIO_FO6,2026,5,9,1,1,0
LICANTEN_BL1,2026,5,9,1,1,0
LICANTEN_BL2,2026,5,9,1,1,0
CONSTITUCION-EGEN,2026,5,9,1,1,0
MAULE,2026,5,9,1,1,0
VINALES_BL1,2026,5,9,1,1,10
VINALES_BL2,2026,5,9,1,1,12
CELCO_BL1,2026,5,9,1,1,5
CELCO_BL2,2026,5,9,1,1,0
SAN_JAVIER_1,2026,5,9,1,1,0
SAN_JAVIER_2,2026,5,9,1,1,0
LINARES,2026,5,9,1,1,0
SAN_GREGORIO,2026,5,9,1,1,0
NUEVA_ALDEA_BL1,2026,5,9,1,1,7
NUEVA_ALDEA_BL2,2026,5,9,1,1,37
NUEVA_ALDEA_BL3,2026,5,9,1,1,7
NUEVA_ALDEA_2,2026,5,9,1,1,0
CMPC_BUCALEMU_1,2026,5,9,1,1,6.217
CMPC_BUCALEMU_2,2026,5,9,1,1,2.649
MASISA,2026,5,9,1,1,11
SANTA_LIDIA,2026,5,9,1,1,0
LOS_PINOS,2026,5,9,1,1,0
LOS_GUINDOS,2026,5,9,1,1,0
LOS_GUINDOS_2,2026,5,9,1,1,0
SANTA_FE_BL1,2026,5,9,1,1,17
SANTA_FE_BL2,2026,5,9,1,1,18.8
SANTA_FE_BL3,2026,5,9,1,1,16.1
SANTA_FE_BL4,2026,5,9,1,1,0
CMPC_SANTA_FE,2026,5,9,1,1,5
CMPC_LAJA_BL1,2026,5,9,1,1,0
CMPC_LAJA_BL2,2026,5,9,1,1,0
CMPC_LAJA_BL3,2026,5,9,1,1,0
CMPC_LAJA_BL4,2026,5,9,1,1,0
CMPC_LAJA_BL5,2026,5,9,1,1,0
CMPC_PACIFICO_BL1,2026,5,9,1,1,12
CMPC_PACIFICO_BL2,2026,5,9,1,1,11
CMPC_PACIFICO_BL3,2026,5,9,1,1,0
YUNGAY_U1_DIE,2026,5,9,1,1,0
YUNGAY_U1_GN_A,2026,5,9,1,1,0
YUNGAY_U1_GNL_A,2026,5,9,1,1,0
YUNGAY_U2_DIE,2026,5,9,1,1,0
YUNGAY_U2_GN_A,2026,5,9,1,1,0
YUNGAY_U2_GNL_A,2026,5,9,1,1,0
YUNGAY_U3_DIE,2026,5,9,1,1,0
YUNGAY_U3_GN_A,2026,5,9,1,1,0
YUNGAY_U3_GNL_A,2026,5,9,1,1,0
YUNGAY_U4_DIE,2026,5,9,1,1,0
CHOLGUAN_BL1,2026,5,9,1,1,9
CHOLGUAN_BL2,2026,5,9,1,1,0
NEWEN_DIE,2026,5,9,1,1,0
NEWEN_GN_A,2026,5,9,1,1,0
NEWEN_GN_B,2026,5,9,1,1,0
NEWEN_GNL_A,2026,5,9,1,1,0
NEWEN_GNL_B,2026,5,9,1,1,0
NEWEN_PRO,2026,5,9,1,1,0
ERSA_BIOBIO,2026,5,9,1,1,20.5
ESCUADRON,2026,5,9,1,1,1.5
CORONEL_DIE,2026,5,9,1,1,0
CORONEL_GN_A,2026,5,9,1,1,0
CORONEL_GNL_A,2026,5,9,1,1,0
CORONEL_GNL_B,2026,5,9,1,1,0
SANTA_MARIA,2026,5,9,1,1,0
HORCONES_DIE,2026,5,9,1,1,0
ARAUCO_MAPA_BL1,2026,5,9,1,1,100
ARAUCO_MAPA_BL2,2026,5,9,1,1,0
LAUTARO_1_BL1,2026,5,9,1,1,20.02
LAUTARO_1_BL2,2026,5,9,1,1,0
LAUTARO_2_BL1,2026,5,9,1,1,14.224
LAUTARO_2_BL2,2026,5,9,1,1,5.4
VALDIVIA_BL1_EUCA,2026,5,9,1,1,8
VALDIVIA_BL1_PINO,2026,5,9,1,1,0
VALDIVIA_BL2_EUCA,2026,5,9,1,1,8
VALDIVIA_BL2_PINO,2026,5,9,1,1,0
VALDIVIA_BL3_EUCA,2026,5,9,1,1,5
VALDIVIA_BL3_PINO,2026,5,9,1,1,0
VALDIVIA_BL4_EUCA,2026,5,9,1,1,0
VALDIVIA_BL4_PINO,2026,5,9,1,1,0
ANTILHUE_U1,2026,5,9,1,1,0
ANTILHUE_U2,2026,5,9,1,1,0
CALLECALLE,2026,5,9,1,1,0
CHUYACA,2026,5,9,1,1,0
TRAPEN,2026,5,9,1,1,0
DEGAN_NAVE12,2026,5,9,1,1,0
DEGAN_NAVE5,2026,5,9,1,1,0
DEGAN_2,2026,5,9,1,1,0
TRINCAO,2026,5,9,1,1,0
CHILOE,2026,5,9,1,1,0
ATA_CC1_TGA_DIE,2026,5,9,1,1,0
ATA_CC1_TGA_GNL,2026,5,9,1,1,0
ATA_CC1_TGB_DIE,2026,5,9,1,1,0
ATA_CC1_TGB_GNL,2026,5,9,1,1,0
ATA_CC1_TV,2026,5,9,1,1,0
ATA_CC2_TGA_DIE,2026,5,9,1,1,0
ATA_CC2_TGA_GNL,2026,5,9,1,1,0
ATA_CC2_TGB_DIE,2026,5,9,1,1,0
ATA_CC2_TGB_GNL,2026,5,9,1,1,0
ATA_CC2_TV,2026,5,9,1,1,0
IE_MEJILLONES_CA_GNL,2026,5,9,1,1,0
MEJILLONES_3_CC_GNL,2026,5,9,1,1,0.01
MEJILLONES_3_CA_GNL,2026,5,9,1,1,0
TALTAL_1_CA_GNL,2026,5,9,1,1,0
TALTAL_2_CA_GNL,2026,5,9,1,1,0
TOCOPILLA_U16_CC_GNL,2026,5,9,1,1,0.01
TOCOPILLA_U16_CA_GNL,2026,5,9,1,1,0
TOCOPILLA_TG3_CA_GNL,2026,5,9,1,1,0
KELAR_CC_TG1_DIE,2026,5,9,1,1,0
KELAR_CC_TG1_GNL,2026,5,9,1,1,0
KELAR_CC_TG2_DIE,2026,5,9,1,1,0
KELAR_CC_TG2_GNL,2026,5,9,1,1,0
KELAR_CC_TV,2026,5,9,1,1,0
NEHUENCO_1_TG_DIE,2026,5,9,1,1,0
NEHUENCO_1_TG_GNL,2026,5,9,1,1,0
NEHUENCO_1_TV,2026,5,9,1,1,0
NEHUENCO_2_TG_DIE,2026,5,9,1,1,0
NEHUENCO_2_TG_GNL,2026,5,9,1,1,0.01
NEHUENCO_2_TV,2026,5,9,1,1,0.01
NEHUENCO_9B_CA_GNL,2026,5,9,1,1,0
LOS_VIENTOS_CA,2026,5,9,1,1,0
NUEVA_RENCA_CC_GNL,2026,5,9,1,1,0.01
CANDELARIA_1_CA_GNL,2026,5,9,1,1,0
CANDELARIA_2_CA_GNL,2026,5,9,1,1,0
QUINTERO_1A_CA_GNL,2026,5,9,1,1,0
QUINTERO_1B_CA_GNL,2026,5,9,1,1,0
SANISIDRO_2_CA_DIE,2026,5,9,1,1,0
SANISIDRO_2_CA_GNL,2026,5,9,1,1,0
SANISIDRO_2_CC_DIE,2026,5,9,1,1,0
SANISIDRO_2_CC_GNL,2026,5,9,1,1,0.01
SANISIDRO_CA_DIE,2026,5,9,1,1,0
SANISIDRO_CA_GNL,2026,5,9,1,1,0
SANISIDRO_CC_DIE,2026,5,9,1,1,0
SANISIDRO_CC_GNL,2026,5,9,1,1,0.01
